,NORMAL_STATUS,WATER_PHYSICAL,NORMAL_PHYSICAL,POISON_PHYSICAL,WATER_SPECIAL,PSYCHIC_STATUS,FIGHTING_PHYSICAL,DARK_PHYSICAL,FLYING_SPECIAL,ELECTRIC_STATUS,BUG_PHYSICAL,ICE_STATUS,DARK_SPECIAL,FLYING_STATUS,ROCK_PHYSICAL,STEEL_PHYSICAL,PSYCHIC_SPECIAL,GRASS_SPECIAL,FIRE_SPECIAL,ICE_SPECIAL,ELECTRIC_SPECIAL,POISON_STATUS,ROCK_STATUS,GROUND_PHYSICAL,ICE_PHYSICAL,DRAGON_SPECIAL,GRASS_STATUS,PSYCHIC_PHYSICAL,GHOST_SPECIAL,FIRE_STATUS,DARK_STATUS,GROUND_SPECIAL
water&dragon_ghost&dark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ice&ground_ghost&dark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
steel_normal,273,0,302,0,271,0,357,190,0,522,0,0,0,375,0,0,0,375,293,0,0,266,261,342,293,249,502,0,0,0,0,0
normal_dark&ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal_ground&psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ground&psychic_rock&dark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ground&psychic_psychic&fighting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dark_rock&dark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poison&flying_psychic&fighting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
water&poison_normal&flying,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
water&poison_psychic&fighting,50,131,16,148,137,0,127,0,0,0,0,74,59,46,139,52,13,67,132,68,108,0,0,0,0,0,0,37,0,0,0,0
bug&fighting_rock&flying,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fighting_rock&dark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal&flying_rock&dark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bug&fighting_rock&dark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ice&ground_ice&ground,297,0,205,0,300,0,433,294,0,381,0,0,0,287,0,0,0,206,339,0,0,240,76,350,101,266,537,0,0,0,0,0
water&dragon_ice&ground,331,0,208,0,241,0,370,280,0,469,0,0,0,257,0,0,0,303,252,0,0,142,60,178,89,129,406,0,0,0,0,0
water&dragon_grass,212,0,132,0,60,0,279,294,0,379,0,0,0,206,0,0,0,405,206,0,0,323,18,280,52,178,572,0,0,0,0,0
grass_water&dragon,395,0,279,0,300,0,438,310,0,501,0,0,0,406,0,0,0,391,353,0,0,253,301,414,266,323,577,0,0,0,0,0
steel_steel,351,0,211,0,222,0,300,386,0,459,0,0,0,198,0,0,0,410,314,0,0,238,49,316,116,346,456,0,0,0,0,0
normal_fire&flying,191,0,122,0,303,0,337,333,0,394,0,0,0,294,0,0,0,441,282,0,0,350,184,326,120,333,440,0,0,0,0,0
normal_water&dragon,315,0,164,0,317,0,391,402,0,354,0,0,0,316,0,0,0,402,435,0,0,381,271,312,246,209,443,0,0,0,0,0
steel_fire&flying,325,0,317,0,298,0,415,362,0,593,0,0,0,292,0,0,0,259,454,0,0,309,230,277,135,294,459,0,0,0,0,0
water&dragon_fire&flying,348,0,235,0,188,0,352,302,0,432,0,0,0,336,0,0,0,350,315,0,0,363,168,307,183,138,479,0,0,0,0,0
grass_fire&flying,278,0,313,0,317,0,369,301,0,361,0,0,0,242,0,0,0,275,340,0,0,403,245,389,304,338,524,0,0,0,0,0
dark_psychic&fighting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dark&ice_rock&dark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ground&psychic_water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dark_water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
steel&psychic_psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bug&fighting_ghost&dark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal&flying_psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ghost&dark_psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psychic_normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
water&dragon_steel,267,0,248,0,142,0,394,347,0,454,0,0,0,290,0,0,0,269,196,0,0,288,33,357,140,300,550,0,0,0,0,0
normal&flying_water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
steel_grass,278,0,156,0,244,0,438,326,0,370,0,0,0,380,0,0,0,387,260,0,0,220,106,378,140,331,617,0,0,0,0,0
rock&dark_water,160,128,0,83,92,58,30,0,0,0,0,103,50,89,158,-42,21,16,-155,27,44,0,0,0,0,0,0,21,0,0,0,0
rock&dark_rock&flying,108,77,2,92,101,6,80,0,0,0,0,123,50,19,141,27,36,11,-72,-103,71,0,0,0,0,0,0,50,0,0,0,0
psychic&fighting_rock&dark,80,126,-11,121,90,16,87,0,0,0,0,85,67,-22,101,78,0,77,92,40,27,0,0,0,0,0,0,-2,0,0,0,0
rock&flying_psychic&fighting,37,90,13,47,80,35,62,0,0,0,0,121,90,-87,147,114,26,147,78,83,61,0,0,0,0,0,0,58,0,0,0,0
rock&flying_psychic&grass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
water&poison_ground&psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grass_poison&flying,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
water&dragon_ground&psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ice&ground_rock&dark,412,0,236,0,352,0,548,483,0,430,0,0,0,295,0,0,0,453,141,0,0,357,163,244,361,310,533,0,0,0,0,0
steel_steel&psychic,659,0,268,0,374,0,524,400,0,524,0,0,0,377,0,0,0,544,386,0,0,258,190,266,234,305,358,0,0,0,0,0
water&dragon_psychic&fighting,287,0,162,0,127,0,387,399,0,493,0,0,0,342,0,0,0,455,282,0,0,362,200,450,374,253,367,0,0,0,0,0
ice&ground_psychic&fighting,401,0,282,0,297,0,363,373,0,585,0,0,0,309,0,0,0,530,330,0,0,368,39,337,360,236,535,0,0,0,0,0
ice&ground_water&poison,339,0,18,0,352,0,279,370,0,462,0,0,0,153,0,0,0,501,28,0,0,336,86,474,394,73,604,0,0,0,0,0
psychic&fighting_psychic&grass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psychic&fighting_dark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rock&dark_water&poison,69,83,18,67,102,4,34,0,0,0,0,76,-9,0,82,-11,69,38,31,-13,115,0,0,0,0,0,0,30,0,0,0,0
rock&dark_ice&ground,125,76,65,91,131,12,21,0,0,0,0,171,66,133,170,58,110,-15,56,70,90,0,0,0,0,0,0,98,0,0,0,0
rock&dark_fire&flying,111,124,99,94,177,14,5,0,0,0,0,161,106,21,176,135,157,85,13,16,18,0,0,0,0,0,0,90,0,0,0,0
rock&dark_water&dragon,112,121,30,43,79,13,35,0,0,0,0,45,128,97,135,56,154,-8,8,78,27,0,0,0,0,0,0,77,0,0,0,0
rock&flying_water&dragon,83,82,-21,81,127,66,108,0,0,0,0,26,67,121,212,83,18,111,98,242,89,0,0,0,0,0,0,58,0,0,0,0
normal&flying_bug&fighting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bug&fighting_bug&fighting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ghost&dark_normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psychic_ice&ground,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dark&ice_ice&ground,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
water_rock&flying,80,87,115,73,98,20,4,0,0,0,0,40,6,34,96,-37,-17,26,17,160,67,0,0,0,0,0,0,46,0,0,0,0
rock&flying_rock&dark,8,109,21,111,81,0,151,0,0,0,0,64,46,7,112,33,65,-4,66,42,47,0,0,0,0,0,0,67,0,0,0,0
normal&flying_ice&ground,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal&flying_grass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bug&fighting_fire&flying,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bug&fighting_steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal&flying_fire&flying,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dark_ice&ground,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bug&fighting_psychic&grass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bug&fighting_ground&psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bug&fighting_poison&flying,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
steel_dark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grass_ground&psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ice&ground_grass,288,0,202,0,160,0,304,318,0,379,0,0,0,343,0,0,0,472,303,0,0,329,51,319,183,182,479,0,0,0,0,0
psychic_water&dragon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ghost&dark_ice&ground,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fighting_ice&ground,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psychic&fighting_rock&flying,61,128,-41,50,107,-33,0,0,0,0,0,90,71,-42,62,-7,22,29,81,44,65,0,0,0,0,0,0,-18,0,0,0,0
psychic&fighting_psychic&fighting,74,127,13,102,119,-21,46,0,0,0,0,85,55,38,99,74,35,97,53,21,43,0,0,0,0,0,0,58,0,0,0,0
rock&dark_rock&dark,48,179,3,68,68,1,-16,0,0,0,0,62,45,3,171,83,85,-4,-57,-88,-53,0,0,0,0,0,0,28,0,0,0,0
psychic&fighting_water,80,81,67,80,126,-56,53,0,0,0,0,108,99,41,85,43,50,86,28,84,56,0,0,0,0,0,0,52,0,0,0,0
rock&flying_rock&flying,41,155,44,35,123,16,71,0,0,0,0,95,15,-13,134,63,36,24,39,22,16,0,0,0,0,0,0,57,0,0,0,0
water&poison_rock&flying,65,209,15,95,138,0,107,0,0,0,0,90,126,-21,132,61,44,54,5,17,-7,0,0,0,0,0,0,55,0,0,0,0
rock&flying_ice&ground,7,153,-4,38,215,132,173,0,0,0,0,58,117,14,109,112,108,107,95,186,-19,0,0,0,0,0,0,166,0,0,0,0
rock&flying_steel,7,154,16,83,163,38,113,0,0,0,0,97,117,16,109,45,45,140,159,70,135,0,0,0,0,0,0,18,0,0,0,0
rock&flying_grass,24,103,5,32,74,18,49,0,0,0,0,36,93,-16,107,65,41,22,105,55,66,0,0,0,0,0,0,61,0,0,0,0
bug&fighting_dark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal&flying_psychic&grass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal&flying_poison&flying,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fighting_steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fighting_grass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psychic&fighting_poison&flying,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rock&dark_psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psychic_psychic&grass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ghost&dark_ground&psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal_psychic&grass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psychic_grass&fighting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal_grass&fighting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ghost&dark_fire&flying,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dark&ice_grass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psychic_grass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psychic_water&poison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
steel_ghost&dark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poison&flying_ground&psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rock&flying_ground&psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ghost&dark_steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psychic_ground&psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dark_psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dark_psychic&grass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal&flying_dark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dark&ice_steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psychic_ghost&dark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psychic_rock&flying,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rock&dark_grass&fighting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
steel_ice&ground,263,0,202,0,167,0,472,187,0,320,0,0,0,274,0,0,0,471,306,0,0,235,87,340,-6,173,249,0,0,0,0,0
ice&ground_steel,337,0,137,0,218,0,437,351,0,484,0,0,0,327,0,0,0,418,416,0,0,273,87,330,157,233,565,0,0,0,0,0
rock&dark_steel,116,167,-17,73,146,18,102,0,0,0,0,145,111,78,153,-14,52,19,3,-6,49,0,0,0,0,0,0,64,0,0,0,0
rock&dark_psychic&fighting,115,179,26,35,175,3,71,0,0,0,0,97,57,28,191,10,52,70,-65,-34,47,0,0,0,0,0,0,17,0,0,0,0
psychic_rock&dark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
water&dragon_psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psychic_dark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dark_steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dark_ground&psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psychic&fighting_psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grass_psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ice&ground_psychic&grass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fighting_fire&flying,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rock&dark_grass,99,55,3,71,164,-30,18,0,0,0,0,54,58,182,211,-18,125,35,24,121,-16,0,0,0,0,0,0,62,0,0,0,0
rock&flying_grass&fighting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psychic&fighting_grass&fighting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal&flying_ground&psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
steel_ground&psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psychic_steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ground&psychic_steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psychic_psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ice&ground_psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rock&flying_fire&flying,-4,101,-12,113,36,42,75,0,0,0,0,30,150,10,179,156,97,55,87,102,129,0,0,0,0,0,0,57,0,0,0,0
steel_psychic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ice&ground_grass&fighting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
