,substitute,roost,flamethrower,toxic,aromatherapy,softboiled,seismictoss,thunderwave,stealthrock,earthquake,iceshard,endeavor,dracometeor,hydropump,surf,dragonpulse,explosion,icepunch,sleeppowder,knockoff,grassknot,struggle,haze,hiddenpower,recover,icebeam,thunderbolt,superpower,closecombat,psychocut,stoneedge,trick,meteormash,psychic,swordsdance,waterfall,poisonjab,whirlwind,rockslide,leafstorm,uturn,rest,taunt,superfang,batonpass,meanlook,wish,protect,rapidspin,earthpower,fakeout,counter,aquajet,return,megahorn,facade,bulletpunch,sleeptalk,dynamicpunch,payback,encore,airslash,leechseed,spore,focuspunch,shadowball,willowisp,nightslash,lowkick,reflect,lightscreen
metagross_gallade,530,514,498,0,0,0,0,721,0,389,0,0,0,468,392,0,557,0,0,0,262,315,535,713,639,456,554,489,620,615,436,479,371,328,345,487,396,360,389,0,0,414,0,0,0,0,564,0,0,0,0,0,538,243,296,583,504,504,729,404,573,646,0,0,0,0,0,0,0,0,0
celebi_breloom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crobat_breloom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
umbreon_breloom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
claydol_breloom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
weavile_breloom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
weavile_weavile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crobat_spiritomb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
celebi_feraligatr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
celebi_tentacruel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
celebi_metagross,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
celebi_togekiss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
weavile_togekiss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
weavile_machamp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
weavile_feraligatr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
weavile_heracross,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crobat_metagross,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crobat_machamp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
claydol_machamp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crobat_heracross,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
metagross_heracross,284,356,298,0,0,0,0,523,0,357,0,0,0,279,434,0,265,0,0,0,195,0,416,541,548,257,286,217,501,640,434,490,556,409,396,651,560,54,386,0,0,567,0,0,0,0,649,0,0,0,0,0,438,482,623,690,535,283,432,548,301,697,0,0,0,0,0,0,0,0,0
umbreon_heracross,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
umbreon_metagross,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
umbreon_machamp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
celebi_machamp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feraligatr_moltres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feraligatr_blissey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feraligatr_tangrowth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heracross_registeel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tentacruel_kingdra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
metagross_kingdra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
metagross_mamoswine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
machamp_mamoswine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feraligatr_milotic,0,0,0,0,0,0,0,631,0,546,0,0,0,579,0,0,540,0,0,0,0,376,0,0,0,0,0,0,379,0,0,0,469,0,346,515,401,0,0,0,0,374,0,0,0,0,593,0,0,0,0,0,499,505,692,731,586,432,588,622,479,596,0,0,0,0,0,0,0,0,0
feraligatr_gallade,0,0,0,0,0,0,0,390,0,574,0,0,0,215,0,0,428,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,405,0,596,792,376,0,0,0,0,524,0,0,0,0,412,0,0,0,0,0,403,278,485,611,530,458,508,592,602,765,0,0,0,0,0,0,0,0,0
feraligatr_tyranitar,0,0,0,0,0,0,0,674,0,336,0,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,0,0,296,0,624,238,364,0,0,0,0,379,0,0,0,0,485,0,0,0,0,0,443,441,494,512,503,221,558,477,368,734,0,0,0,0,0,0,0,0,0
togekiss_tyranitar,0,0,0,0,0,0,0,621,0,395,0,0,0,633,0,0,611,0,0,0,0,402,0,0,0,0,0,0,448,0,0,0,457,0,578,786,481,0,0,0,0,568,0,0,0,0,746,0,0,0,0,0,431,519,245,487,641,502,380,758,465,756,0,0,0,0,0,0,0,0,0
togekiss_aerodactyl,0,0,0,0,0,0,0,365,0,440,0,0,0,634,0,0,695,0,0,0,0,535,0,0,0,0,0,0,528,0,0,0,612,0,553,223,667,0,0,0,0,359,0,0,0,0,606,0,0,0,0,0,686,435,564,592,572,533,534,571,454,327,0,0,0,0,0,0,0,0,0
togekiss_metagross,0,0,0,0,0,0,0,432,0,579,0,0,0,666,0,0,694,0,0,0,0,39,0,0,0,0,0,0,617,0,0,0,604,0,582,657,425,0,0,0,0,465,0,0,0,0,788,0,0,0,0,0,462,471,572,466,674,386,586,202,670,366,0,0,0,0,0,0,0,0,0
togekiss_tentacruel,0,0,0,0,0,0,0,455,0,344,0,0,0,533,0,0,364,0,0,0,0,187,0,0,0,0,0,0,511,0,0,0,648,0,633,699,277,0,0,0,0,250,0,0,0,0,461,0,0,0,0,0,482,790,646,609,74,354,632,710,550,811,0,0,0,0,0,0,0,0,0
togekiss_gallade,0,0,0,0,0,0,0,643,0,356,0,0,0,461,0,0,684,0,0,0,0,247,0,0,0,0,0,0,712,0,0,0,569,0,639,521,604,0,0,0,0,588,0,0,0,0,454,0,0,0,0,0,535,504,229,370,424,288,466,376,510,489,0,0,0,0,0,0,0,0,0
metagross_metagross,421,511,474,0,0,0,0,797,0,496,0,0,0,404,531,0,326,0,0,0,56,444,455,466,402,457,354,344,630,631,422,441,342,538,594,455,508,567,770,0,0,441,0,0,0,0,643,0,0,0,0,0,475,481,583,408,168,154,596,379,399,479,0,0,0,0,0,0,0,0,0
metagross_aerodactyl,621,617,682,0,0,0,0,624,0,402,0,0,0,783,419,0,456,0,0,0,391,272,606,361,658,602,659,349,741,625,308,347,346,233,754,702,452,305,632,0,0,334,0,0,0,0,555,0,0,0,0,0,737,499,576,400,375,394,392,345,453,604,0,0,0,0,0,0,0,0,0
heracross_milotic,0,0,0,0,0,0,0,613,0,778,0,0,0,530,0,0,579,0,0,0,0,0,0,0,0,0,0,0,355,0,0,0,570,0,581,649,602,0,0,0,0,379,0,0,0,0,650,0,0,0,0,0,727,445,538,306,471,486,532,394,604,737,0,0,0,0,0,0,0,0,0
tentacruel_gallade,544,790,464,0,0,0,0,694,0,429,0,0,0,478,448,0,26,0,0,0,378,51,609,222,476,499,504,498,701,568,703,315,383,553,561,413,307,200,578,0,0,145,0,0,0,0,593,0,0,0,0,0,485,379,520,553,562,312,311,394,465,544,0,0,0,0,0,0,0,0,0
tentacruel_tyranitar,561,459,458,0,0,0,0,798,0,666,0,0,0,653,569,0,418,0,0,0,429,362,307,490,427,410,541,312,545,610,629,66,393,655,633,475,561,122,594,0,0,410,0,0,0,0,647,0,0,0,0,0,575,748,446,764,509,473,555,782,609,719,0,0,0,0,0,0,0,0,0
gallade_tyranitar,506,388,377,0,0,0,0,0,0,0,0,0,0,585,618,0,0,0,0,0,437,181,585,283,576,486,645,290,350,288,617,438,310,394,528,366,559,48,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gallade_tentacruel,261,404,397,0,0,0,0,0,0,0,0,0,0,550,419,0,0,0,0,0,416,133,552,541,603,327,469,265,478,219,285,553,334,262,684,487,515,65,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gallade_aerodactyl,497,446,435,0,0,0,0,0,0,0,0,0,0,570,647,0,0,0,0,0,332,0,441,542,517,467,341,382,588,274,477,406,639,411,557,710,623,79,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
